,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112
10,0.0,0.0,0.0,0.0,0.0,0.24985468300364838,0.0,0.0,0.0,0.0,0.0,0.0,0.24498187165011437,0.0,0.2732721154045537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20547539628145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26670255015563965,0.0,0.0,0.0,0.0,0.0,0.24498187165011437,0.2973161270927345,0.3190368055982597,0.0,0.0,0.0,0.0,0.24040456897438178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24985468300364838,0.24985468300364838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26065913596138174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23608897321854483,0.0,0.26065913596138174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2550638083689152,0.0
11,0.0,0.0,0.0,0.0,0.0,0.2736783129214533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2541286022347094,0.0,0.0,0.22506746371591185,0.0,0.2793841280961953,0.0,0.0,0.0,0.0,0.2541286022347094,0.0,0.0,0.0,0.0,0.0,0.0,0.2683408792804748,0.0,0.0,0.0,0.24585154832656622,0.0,0.0,0.2633271310530419,0.0,0.0,0.0,0.24200427243533143,0.0,0.0,0.0,0.0,0.2736783129214533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2736783129214533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2541286022347094,0.0,0.0,0.0,0.24200427243533143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2541286022347094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2633271310530419,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26202500785961663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2783503659715714,0.0,0.0,0.0,0.0,0.0,0.2739945233518767,0.23323406826540014,0.0,0.0,0.0,0.3098555167892635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26983233898276054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32325458265666157,0.0,0.0,0.2783503659715714,0.0,0.0,0.0,0.0,0.2783503659715714,0.0,0.316315576743598,0.0,0.0,0.0,0.0,0.0,0.316315576743598,0.3098555167892635
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29412254779391434,0.0,0.0,0.0,0.0,0.0,0.0,0.2746032415411188,0.0,0.2746032415411188,0.0,0.0,0.21742058233006192,0.0,0.0,0.0,0.0,0.0,0.0,0.27030603683353344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23009429486449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21508189430145713,0.0,0.0,0.25487470928046463,0.0,0.0,0.2746032415411188,0.0,0.0,0.18400086263267296,0.0,0.0,0.0,0.2128009575988835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28384827517648803,0.0,0.0,0.0,0.0,0.20018503251893813,0.2328519098831308,0.0,0.0,0.2791101472308814,0.0,0.2661998833687746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.26385066000165774,0.0,0.0,0.0,0.0,0.2872442903987336,0.0,0.0,0.0,0.0,0.0,0.0,0.1935111001725652,0.0,0.0,0.0,0.28073540542256,0.0,0.0,0.2747091191987928,0.191398834631917,0.0,0.0,0.0,0.0,0.0,0.20498328040438332,0.0,0.0,0.0,0.28073540542256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20255570756249816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18934004995548262,0.0,0.0,0.22437030482870055,0.0,0.0,0.24173764900200925,0.0,0.0,0.16197891801107392,0.0,0.0,0.25427282020195013,0.0,0.0,0.0,0.0,0.29431985119502624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24987620076642464,0.0,0.0,0.0,0.0,0.1762261029947553,0.20498328040438332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27203235581996177,0.0,0.0,0.24533344500324603,0.0,0.19951164972232693,0.0,0.2492336465938059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2416066441259068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2416066441259068,0.0,0.2774432147665425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2416066441259068,0.0,0.0,0.2576245651892823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2492336465938059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28944067715688576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2492336465938059,0.0,0.2832275229495532,0.0,0.0,0.0,0.0,0.0,0.2832275229495532,0.2774432147665425
16,0.0,0.0,0.0,0.0,0.22954467517247332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2173871815893896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4206136161779921,0.0,0.0,0.0,0.21030680808899604,0.21030680808899604,0.0,0.0,0.0,0.0,0.0,0.17621932079484665,0.20701576388760426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20387103761325073,0.0,0.0,0.0,0.0,0.0,0.0,0.21030680808899604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4347743631787792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4347743631787792,0.0,0.0,0.0,0.0,0.22954467517247332,0.0,0.0,0.0,0.21030680808899604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.2698971813027681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2951930809928298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2219579381772998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28809652742116576,0.0,0.0,0.0,0.0,0.0,0.2646334894898764,0.0,0.0,0.0,0.0,0.2596890110622625,0.0,0.2596890110622625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2698971813027681,0.2698971813027681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23503531087784574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2815683309636612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2815683309636612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2596890110622625,0.0,0.0,0.27552416510085737,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28525802704334846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266327010592244,0.0,0.0,0.0,0.24381194749856286,0.0,0.3026523125408356,0.0,0.25070682698792707,0.0,0.0,0.2752934093758649,0.0,0.0,0.2752934093758649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26215931877166965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2964712951389749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18860831314505885,0.0,0.0,0.26215931877166965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2706980832446982,0.0,0.2581769201256637,0.0,0.0,0.0,0.0,0.0,0.0,0.28525802704334846,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.29692140236446685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21776556191281796,0.0,0.0,0.0,0.31592246261919504,0.0,0.0,0.30914084851749307,0.2153885474058561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31592246261919504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27203677165527984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26371195212497134,0.21307171699394986,0.0,0.0,0.2524926242680693,0.0,0.0,0.0,0.0,0.0,0.1822811718152416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3312095674120327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23067565219869388,0.0,0.0,0.0,0.0,0.0,0.27203677165527984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32805333889329885,0.0,0.0,0.2958561878895605,0.32805333889329885,0.2405980812180905,0.0,0.30055957749291673,0.0,0.0,0.0,0.0,0.0,0.0,0.2751505217774832,0.29136190827522385,0.3415539827606836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29136190827522385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3106784799055756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30055957749291673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.31064644293556265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2460992104120032,0.0,0.0,0.2702339281821441,0.0,0.0,0.2702339281821441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2800154110778743,0.0,0.0,0.0,0.2573412225226855,0.21905817505803243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2614323183999162,0.0,0.2534320144085598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2573412225226855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2702339281821441,0.0,0.27498874571634624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2800154110778743,0.2800154110778743,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25767229791636503,0.0,0.0,0.0,0.0,0.0,0.0,0.24057199556411143,0.0,0.24057199556411143,0.0,0.0,0.0,0.0,0.0,0.0,0.27338447808253336,0.0,0.0,0.2368073382132021,0.0,0.0,0.0,0.0,0.0,0.26257837812834484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2445203659093431,0.0,0.0,0.24867130341727484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16119785935750439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17036904432782687,0.0,0.0,0.0,0.27938170569137855,0.2858592049724374,0.0,0.0,0.2929006475757166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2445203659093431,0.2858592049724374,0.2332100553567956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.2752230865310456,0.2865495643772187,0.0,0.0,0.0,0.29962502345630954,0.3070055533412129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2521569659468485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26064630357625224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21128621406321416,0.0,0.0,0.2865495643772187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22477849257855542,0.0,0.0,0.0,0.0,0.2521569659468485,0.0,0.0,0.0,0.0,0.0,0.26523242502593936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17857332566175757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26064630357625224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20643788967030527,0.0,0.0,0.2700807494188483,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.3392517763907193,0.0,0.3116225738836156,0.0,0.0,0.0,0.3116225738836156,0.22854756971404225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2613694287976979,0.2767688574506438,0.0,0.0,0.0,0.0,0.0,0.2951179460176567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23922976332538276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2951179460176567,0.0,0.0,0.0,0.2855058554187693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2951179460176567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3058001396289972,0.0,0.0,0.0
